Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Algeria,4,Total population,4104,2017,41318,E,
Algeria,4,Total renewable water resources,4188,1962,11.67,I,
Algeria,4,Total renewable water resources,4188,1967,11.67,I,
Algeria,4,Total renewable water resources,4188,1972,11.67,I,
Algeria,4,Total renewable water resources,4188,1977,11.67,I,
Algeria,4,Total renewable water resources,4188,1982,11.67,I,
Algeria,4,Total renewable water resources,4188,1987,11.67,I,
Algeria,4,Total renewable water resources,4188,1992,11.67,I,
Algeria,4,Total renewable water resources,4188,1997,11.67,I,
Algeria,4,Total renewable water resources,4188,2002,11.67,I,
Algeria,4,Total renewable water resources,4188,2007,11.67,I,
Algeria,4,Total renewable water resources,4188,2012,11.67,I,
Algeria,4,Total renewable water resources,4188,2017,11.67,I,
Andorra,6,Total population,4104,1962,15.37,E,
Andorra,6,Total population,4104,1967,20.76,E,
Andorra,6,Total population,4104,1972,26.89,E,
Andorra,6,Total population,4104,1977,32.77,E,
Andorra,6,Total population,4104,1982,39.11,E,
Andorra,6,Total population,4104,1987,48.46,E,
Andorra,6,Total population,4104,1992,58.89,E,
Andorra,6,Total population,4104,1997,64.33,E,
Andorra,6,Total population,4104,2002,70.05,E,
Andorra,6,Total population,4104,2007,82.68,E,
Andorra,6,Total population,4104,2012,82.43,E,
Andorra,6,Total population,4104,2017,76.96,E,
Andorra,6,Total renewable water resources,4188,1962,0.3156,E,
Andorra,6,Total renewable water resources,4188,1967,0.3156,E,
Andorra,6,Total renewable water resources,4188,1972,0.3156,E,
Andorra,6,Total renewable water resources,4188,1977,0.3156,E,
Andorra,6,Total renewable water resources,4188,1982,0.3156,E,
Andorra,6,Total renewable water resources,4188,1987,0.3156,E,
Andorra,6,Total renewable water resources,4188,1992,0.3156,E,
Andorra,6,Total renewable water resources,4188,1997,0.3156,E,
Andorra,6,Total renewable water resources,4188,2002,0.3156,E,
Andorra,6,Total renewable water resources,4188,2007,0.3156,E,
Andorra,6,Total renewable water resources,4188,2012,0.3156,E,
Andorra,6,Total renewable water resources,4188,2017,0.3156,E,
Angola,7,Total population,4104,1962,5866,E,
Angola,7,Total population,4104,1967,6415,E,
Angola,7,Total population,4104,1972,7095,E,
Angola,7,Total population,4104,1977,8131,E,
Angola,7,Total population,4104,1982,9582,E,
Angola,7,Total population,4104,1987,11218,E,
Angola,7,Total population,4104,1992,12968,E,
Angola,7,Total population,4104,1997,15089,E,
Angola,7,Total population,4104,2002,17573,E,
Angola,7,Total population,4104,2007,20998,E,
Angola,7,Total population,4104,2012,25096,E,
Angola,7,Total population,4104,2017,29784,E,
Angola,7,Total renewable water resources,4188,1962,148.4,I,
Angola,7,Total renewable water resources,4188,1967,148.4,I,
Angola,7,Total renewable water resources,4188,1972,148.4,I,
Angola,7,Total renewable water resources,4188,1977,148.4,I,
Angola,7,Total renewable water resources,4188,1982,148.4,I,
Angola,7,Total renewable water resources,4188,1987,148.4,I,
Angola,7,Total renewable water resources,4188,1992,148.4,I,
Angola,7,Total renewable water resources,4188,1997,148.4,I,
Angola,7,Total renewable water resources,4188,2002,148.4,I,
Angola,7,Total renewable water resources,4188,2007,148.4,I,
Angola,7,Total renewable water resources,4188,2012,148.4,I,
Angola,7,Total renewable water resources,4188,2017,148.4,I,
Antigua and Barbuda,8,Total population,4104,1962,57.14,E,
Antigua and Barbuda,8,Total population,4104,1967,63.36,E,
Antigua and Barbuda,8,Total population,4104,1972,69.18,E,
Antigua and Barbuda,8,Total population,4104,1977,72.88,E,
Antigua and Barbuda,8,Total population,4104,1982,72.45,E,
Antigua and Barbuda,8,Total population,4104,1987,67.84,E,
Antigua and Barbuda,8,Total population,4104,1992,68.43,E,
Antigua and Barbuda,8,Total population,4104,1997,77.74,E,
Antigua and Barbuda,8,Total population,4104,2002,86.27,E,
Antigua and Barbuda,8,Total population,4104,2007,91.38,E,
Antigua and Barbuda,8,Total population,4104,2012,96.78,E,
Antigua and Barbuda,8,Total population,4104,2017,102,E,
Antigua and Barbuda,8,Total renewable water resources,4188,1962,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1967,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1972,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1977,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1982,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1987,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1992,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1997,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2002,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2007,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2012,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2017,0.052,,
Argentina,9,Total population,4104,1962,21288,E,
Argentina,9,Total population,4104,1967,22932,E,
Argentina,9,Total population,4104,1972,24783,E,
Argentina,9,Total population,4104,1977,26879,E,
Argentina,9,Total population,4104,1982,28994,E,
Argentina,9,Total population,4104,1987,31326,E,
Argentina,9,Total population,4104,1992,33655,E,
Argentina,9,Total population,4104,1997,35834,E,
Argentina,9,Total population,4104,2002,37889,E,
Argentina,9,Total population,4104,2007,39970,E,
Argentina,9,Total population,4104,2012,42097,E,
Argentina,9,Total population,4104,2017,44271,E,
Argentina,9,Total renewable water resources,4188,1962,876.2,,
Argentina,9,Total renewable water resources,4188,1967,876.2,,
Argentina,9,Total renewable water resources,4188,1972,876.2,,
Argentina,9,Total renewable water resources,4188,1977,876.2,,
Argentina,9,Total renewable water resources,4188,1982,876.2,,
Argentina,9,Total renewable water resources,4188,1987,876.2,,
Argentina,9,Total renewable water resources,4188,1992,876.2,,
Argentina,9,Total renewable water resources,4188,1997,876.2,,
Argentina,9,Total renewable water resources,4188,2002,876.2,,
Argentina,9,Total renewable water resources,4188,2007,876.2,,
Argentina,9,Total renewable water resources,4188,2012,876.2,,
Argentina,9,Total renewable water resources,4188,2017,876.2,,
Armenia,1,Total population,4104,1992,3443,E,
Armenia,1,Total population,4104,1997,3133,E,
Armenia,1,Total population,4104,2002,3034,E,
Armenia,1,Total population,4104,2007,2933,E,
Armenia,1,Total population,4104,2012,2882,E,
Armenia,1,Total population,4104,2017,2930,E,
Armenia,1,Total renewable water resources,4188,1992,7.769,I,
Armenia,1,Total renewable water resources,4188,1997,7.769,I,
Armenia,1,Total renewable water resources,4188,2002,7.769,I,
Armenia,1,Total renewable water resources,4188,2007,7.769,I,
Armenia,1,Total renewable water resources,4188,2012,7.769,I,
Armenia,1,Total renewable water resources,4188,2017,7.769,I,
Australia,10,Total population,4104,1962,10692,E,
Australia,10,Total population,4104,1967,11949,E,
Australia,10,Total population,4104,1972,13297,E,
Australia,10,Total population,4104,1977,14152,E,
Australia,10,Total population,4104,1982,15041,E,
Australia,10,Total population,4104,1987,16255,E,
Australia,10,Total population,4104,1992,17486,E,
Australia,10,Total population,4104,1997,18468,E,
Australia,10,Total population,4104,2002,19475,E,
Australia,10,Total population,4104,2007,20947,E,
Australia,10,Total population,4104,2012,22822,E,
Australia,10,Total population,4104,2017,24450,E,
Australia,10,Total renewable water resources,4188,1962,492,,[1]
Australia,10,Total renewable water resources,4188,1967,492,,[2]
Australia,10,Total renewable water resources,4188,1972,492,,[3]
Australia,10,Total renewable water resources,4188,1977,492,,[4]
Australia,10,Total renewable water resources,4188,1982,492,,[5]
Australia,10,Total renewable water resources,4188,1987,492,,[6]
Australia,10,Total renewable water resources,4188,1992,492,,[7]
Australia,10,Total renewable water resources,4188,1997,492,,[8]
Australia,10,Total renewable water resources,4188,2002,492,,[9]
Australia,10,Total renewable water resources,4188,2007,492,,[10]
Australia,10,Total renewable water resources,4188,2012,492,,[11]
Australia,10,Total renewable water resources,4188,2017,492,,
Austria,11,Total population,4104,1962,7157,E,
Austria,11,Total population,4104,1967,7397,E,
Austria,11,Total population,4104,1972,7581,E,
Austria,11,Total population,4104,1977,7637,E,
Austria,11,Total population,4104,1982,7602,E,
Austria,11,Total population,4104,1987,7639,E,
Austria,11,Total population,4104,1992,7831,E,
Austria,11,Total population,4104,1997,8033,E,
Austria,11,Total population,4104,2002,8134,E,
Austria,11,Total population,4104,2007,8312,E,
Austria,11,Total population,4104,2012,8518,E,
Austria,11,Total population,4104,2017,8735,E,
Austria,11,Total renewable water resources,4188,1962,77.7,I,
Austria,11,Total renewable water resources,4188,1967,77.7,I,
Austria,11,Total renewable water resources,4188,1972,77.7,I,
Austria,11,Total renewable water resources,4188,1977,77.7,I,
Austria,11,Total renewable water resources,4188,1982,77.7,I,
Austria,11,Total renewable water resources,4188,1987,77.7,I,
Austria,11,Total renewable water resources,4188,1992,77.7,I,
Austria,11,Total renewable water resources,4188,1997,77.7,I,
Austria,11,Total renewable water resources,4188,2002,77.7,I,
Austria,11,Total renewable water resources,4188,2007,77.7,I,
Austria,11,Total renewable water resources,4188,2012,77.7,I,
Austria,11,Total renewable water resources,4188,2017,77.7,I,
Azerbaijan,52,Total population,4104,1992,7472,E,
Azerbaijan,52,Total population,4104,1997,7926,E,
Azerbaijan,52,Total population,4104,2002,8277,E,
Azerbaijan,52,Total population,4104,2007,8724,E,
Azerbaijan,52,Total population,4104,2012,9265,E,
Azerbaijan,52,Total population,4104,2017,9828,E,
Azerbaijan,52,Total renewable water resources,4188,1992,34.68,I,
Azerbaijan,52,Total renewable water resources,4188,1997,34.68,I,
Azerbaijan,52,Total renewable water resources,4188,2002,34.68,I,
Azerbaijan,52,Total renewable water resources,4188,2007,34.68,I,
Azerbaijan,52,Total renewable water resources,4188,2012,34.68,I,
Azerbaijan,52,Total renewable water resources,4188,2017,34.68,I,
Bahamas,12,Total population,4104,1962,121.1,E,
Bahamas,12,Total population,4104,1967,152.6,E,
Bahamas,12,Total population,4104,1972,177.8,E,
Bahamas,12,Total population,4104,1977,197.1,E,
Bahamas,12,Total population,4104,1982,220.3,E,
Bahamas,12,Total population,4104,1987,243.4,E,
Bahamas,12,Total population,4104,1992,266.1,E,
Bahamas,12,Total population,4104,1997,287,E,
Bahamas,12,Total population,4104,2002,309.2,E,
Bahamas,12,Total population,4104,2007,342.3,E,
Bahamas,12,Total population,4104,2012,372,E,
Bahamas,12,Total population,4104,2017,395.4,E,
Bahamas,12,Total renewable water resources,4188,1962,0.7,I,
Bahamas,12,Total renewable water resources,4188,1967,0.7,I,
Bahamas,12,Total renewable water resources,4188,1972,0.7,I,
Bahamas,12,Total renewable water resources,4188,1977,0.7,I,
Bahamas,12,Total renewable water resources,4188,1982,0.7,I,
Bahamas,12,Total renewable water resources,4188,1987,0.7,I,
Bahamas,12,Total renewable water resources,4188,1992,0.7,I,
Bahamas,12,Total renewable water resources,4188,1997,0.7,I,
Bahamas,12,Total renewable water resources,4188,2002,0.7,I,
Bahamas,12,Total renewable water resources,4188,2007,0.7,I,
Bahamas,12,Total renewable water resources,4188,2012,0.7,I,
Bahamas,12,Total renewable water resources,4188,2017,0.7,,
Bahrain,13,Total population,4104,1962,173.1,E,
Bahrain,13,Total population,4104,1967,196.1,E,
Bahrain,13,Total population,4104,1972,229.2,E,
Bahrain,13,Total population,4104,1977,303.2,E,
Bahrain,13,Total population,4104,1982,386,E,
Bahrain,13,Total population,4104,1987,449,E,
Bahrain,13,Total population,4104,1992,523.1,E,
Bahrain,13,Total population,4104,1997,594.9,E,
Bahrain,13,Total population,4104,2002,735.1,E,
Bahrain,13,Total population,4104,2007,1036,E,
Bahrain,13,Total population,4104,2012,1300,E,
Bahrain,13,Total population,4104,2017,1493,E,
Bahrain,13,Total renewable water resources,4188,1962,0.116,,
Bahrain,13,Total renewable water resources,4188,1967,0.116,,
Bahrain,13,Total renewable water resources,4188,1972,0.116,,
Bahrain,13,Total renewable water resources,4188,1977,0.116,,
Bahrain,13,Total renewable water resources,4188,1982,0.116,,
Bahrain,13,Total renewable water resources,4188,1987,0.116,,
Bahrain,13,Total renewable water resources,4188,1992,0.116,,
Bahrain,13,Total renewable water resources,4188,1997,0.116,,
Bahrain,13,Total renewable water resources,4188,2002,0.116,,
Bahrain,13,Total renewable water resources,4188,2007,0.116,,
Bahrain,13,Total renewable water resources,4188,2012,0.116,,
Bahrain,13,Total renewable water resources,4188,2017,0.116,,
Bangladesh,16,Total population,4104,1962,51030,E,
Bangladesh,16,Total population,4104,1967,59621,E,
Bangladesh,16,Total population,4104,1972,67597,E,
Bangladesh,16,Total population,4104,1977,74926,E,
Bangladesh,16,Total population,4104,1982,86007,E,
Bangladesh,16,Total population,4104,1987,98344,E,
Bangladesh,16,Total population,4104,1992,111222,E,
Bangladesh,16,Total population,4104,1997,123855,E,
Bangladesh,16,Total population,4104,2002,136601,E,
Bangladesh,16,Total population,4104,2007,147139,E,
Bangladesh,16,Total population,4104,2012,155727,E,
Bangladesh,16,Total population,4104,2017,164670,E,
Bangladesh,16,Total renewable water resources,4188,1962,1227,I,
Bangladesh,16,Total renewable water resources,4188,1967,1227,I,
Bangladesh,16,Total renewable water resources,4188,1972,1227,I,
Bangladesh,16,Total renewable water resources,4188,1977,1227,I,
Bangladesh,16,Total renewable water resources,4188,1982,1227,I,
Bangladesh,16,Total renewable water resources,4188,1987,1227,I,
Bangladesh,16,Total renewable water resources,4188,1992,1227,I,
Bangladesh,16,Total renewable water resources,4188,1997,1227,I,
Bangladesh,16,Total renewable water resources,4188,2002,1227,I,
Bangladesh,16,Total renewable water resources,4188,2007,1227,I,
Bangladesh,16,Total renewable water resources,4188,2012,1227,I,
Bangladesh,16,Total renewable water resources,4188,2017,1227,I,
Barbados,14,Total population,4104,1962,232.6,E,
Barbados,14,Total population,4104,1967,236.6,E,
Barbados,14,Total population,4104,1972,241.4,E,
Barbados,14,Total population,4104,1977,248.8,E,
Barbados,14,Total population,4104,1982,253.8,E,
Barbados,14,Total population,4104,1987,257.6,E,
Barbados,14,Total population,4104,1992,262.2,E,
Barbados,14,Total population,4104,1997,266.9,E,
Barbados,14,Total population,4104,2002,271.5,E,
Barbados,14,Total population,4104,2007,276.2,E,
Barbados,14,Total population,4104,2012,281.6,E,
Barbados,14,Total population,4104,2017,285.7,E,
Barbados,14,Total renewable water resources,4188,1962,0.08,,
Barbados,14,Total renewable water resources,4188,1967,0.08,,
Barbados,14,Total renewable water resources,4188,1972,0.08,,
Barbados,14,Total renewable water resources,4188,1977,0.08,,
Barbados,14,Total renewable water resources,4188,1982,0.08,,
Barbados,14,Total renewable water resources,4188,1987,0.08,,
Barbados,14,Total renewable water resources,4188,1992,0.08,,
Barbados,14,Total renewable water resources,4188,1997,0.08,,
Barbados,14,Total renewable water resources,4188,2002,0.08,,
Barbados,14,Total renewable water resources,4188,2007,0.08,,
Barbados,14,Total renewable water resources,4188,2012,0.08,,
Barbados,14,Total renewable water resources,4188,2017,0.08,,
Belarus,57,Total population,4104,1992,10220,E,
Belarus,57,Total population,4104,1997,10073,E,
Belarus,57,Total population,4104,2002,9807,E,
Belarus,57,Total population,4104,2007,9537,E,
Belarus,57,Total population,4104,2012,9472,E,
Belarus,57,Total population,4104,2017,9468,E,
Belarus,57,Total renewable water resources,4188,1992,57.9,I,
Belarus,57,Total renewable water resources,4188,1997,57.9,I,
Belarus,57,Total renewable water resources,4188,2002,57.9,I,
Belarus,57,Total renewable water resources,4188,2007,57.9,I,
Belarus,57,Total renewable water resources,4188,2012,57.9,I,
Belarus,57,Total renewable water resources,4188,2017,57.9,I,
Belgium,255,Total population,4104,1962,9193,E,
Belgium,255,Total population,4104,1967,9476,E,
Belgium,255,Total population,4104,1972,9651,E,
Belgium,255,Total population,4104,1977,9752,E,
Belgium,255,Total population,4104,1982,9821,E,
Belgium,255,Total population,4104,1987,9868,E,
Belgium,255,Total population,4104,1992,10016,E,
Belgium,255,Total population,4104,1997,10193,E,
Belgium,255,Total population,4104,2002,10365,E,
Belgium,255,Total population,4104,2007,10698,E,
Belgium,255,Total population,4104,2012,11084,E,
Belgium,255,Total population,4104,2017,11429,E,
Belgium,255,Total renewable water resources,4188,1962,18.3,I,
Belgium,255,Total renewable water resources,4188,1967,18.3,I,
Belgium,255,Total renewable water resources,4188,1972,18.3,I,
Belgium,255,Total renewable water resources,4188,1977,18.3,I,
Belgium,255,Total renewable water resources,4188,1982,18.3,I,
Belgium,255,Total renewable water resources,4188,1987,18.3,I,
Belgium,255,Total renewable water resources,4188,1992,18.3,I,
Belgium,255,Total renewable water resources,4188,1997,18.3,I,
Belgium,255,Total renewable water resources,4188,2002,18.3,I,
Belgium,255,Total renewable water resources,4188,2007,18.3,I,
Belgium,255,Total renewable water resources,4188,2012,18.3,I,
Belgium,255,Total renewable water resources,4188,2017,18.3,I,
Belize,23,Total population,4104,1962,97.38,E,
Belize,23,Total population,4104,1967,112.7,E,
Belize,23,Total population,4104,1972,127.2,E,
Belize,23,Total population,4104,1977,137,E,
Belize,23,Total population,4104,1982,151.5,E,
Belize,23,Total population,4104,1987,174.3,E,
Belize,23,Total population,4104,1992,194.3,E,
Belize,23,Total population,4104,1997,221.6,E,
Belize,23,Total population,4104,2002,262.2,E,
Belize,23,Total population,4104,2007,298.4,E,
Belize,23,Total population,4104,2012,336.7,E,
Belize,23,Total population,4104,2017,374.7,E,
Belize,23,Total renewable water resources,4188,1962,21.73,,
Belize,23,Total renewable water resources,4188,1967,21.73,,
Belize,23,Total renewable water resources,4188,1972,21.73,,
Belize,23,Total renewable water resources,4188,1977,21.73,,
Belize,23,Total renewable water resources,4188,1982,21.73,,
Belize,23,Total renewable water resources,4188,1987,21.73,,
Belize,23,Total renewable water resources,4188,1992,21.73,,
Belize,23,Total renewable water resources,4188,1997,21.73,,
Belize,23,Total renewable water resources,4188,2002,21.73,,
Belize,23,Total renewable water resources,4188,2007,21.73,,
Belize,23,Total renewable water resources,4188,2012,21.73,,
Belize,23,Total renewable water resources,4188,2017,21.73,,
Benin,53,Total population,4104,1962,2503,E,
Benin,53,Total population,4104,1967,2735,E,
Benin,53,Total population,4104,1972,3044,E,
Benin,53,Total population,4104,1977,3433,E,
Benin,53,Total population,4104,1982,3928,E,
Benin,53,Total population,4104,1987,4535,E,
Benin,53,Total population,4104,1992,5332,E,
Benin,53,Total population,4104,1997,6282,E,
Benin,53,Total population,4104,2002,7295,E,
Benin,53,Total population,4104,2007,8455,E,
Benin,53,Total population,4104,2012,9729,E,
Benin,53,Total population,4104,2017,11176,E,
Benin,53,Total renewable water resources,4188,1962,26.39,I,
Benin,53,Total renewable water resources,4188,1967,26.39,I,
Benin,53,Total renewable water resources,4188,1972,26.39,I,
Benin,53,Total renewable water resources,4188,1977,26.39,I,
Benin,53,Total renewable water resources,4188,1982,26.39,I,
Benin,53,Total renewable water resources,4188,1987,26.39,I,
Benin,53,Total renewable water resources,4188,1992,26.39,I,
Benin,53,Total renewable water resources,4188,1997,26.39,I,
Benin,53,Total renewable water resources,4188,2002,26.39,I,
Benin,53,Total renewable water resources,4188,2007,26.39,I,
Benin,53,Total renewable water resources,4188,2012,26.39,I,
Benin,53,Total renewable water resources,4188,2017,26.39,I,
Bhutan,18,Total population,4104,1962,234.7,E,
Bhutan,18,Total population,4104,1967,270.6,E,
Bhutan,18,Total population,4104,1972,318,E,
Bhutan,18,Total population,4104,1977,373.3,E,
Bhutan,18,Total population,4104,1982,431,E,
Bhutan,18,Total population,4104,1987,500.4,E,
Bhutan,18,Total population,4104,1992,531.5,E,
Bhutan,18,Total population,4104,1997,528.8,E,
Bhutan,18,Total population,4104,2002,606.4,E,
Bhutan,18,Total population,4104,2007,687,E,
Bhutan,18,Total population,4104,2012,753,E,
Bhutan,18,Total population,4104,2017,807.6,E,
Bhutan,18,Total renewable water resources,4188,1962,95,I,
Bhutan,18,Total renewable water resources,4188,1967,95,I,
Bhutan,18,Total renewable water resources,4188,1972,95,I,
Bhutan,18,Total renewable water resources,4188,1977,95,I,
Bhutan,18,Total renewable water resources,4188,1982,95,I,
Bhutan,18,Total renewable water resources,4188,1987,95,I,
Bhutan,18,Total renewable water resources,4188,1992,95,I,
Bhutan,18,Total renewable water resources,4188,1997,81,I,
Bhutan,18,Total renewable water resources,4188,2002,81,I,
Bhutan,18,Total renewable water resources,4188,2007,78,I,
Bhutan,18,Total renewable water resources,4188,2012,78,I,
Bhutan,18,Total renewable water resources,4188,2017,78,I,
Bolivia (Plurinational State of),19,Total population,4104,1962,3838,E,
Bolivia (Plurinational State of),19,Total population,4104,1967,4237,E,
Bolivia (Plurinational State of),19,Total population,4104,1972,4698,E,
Bolivia (Plurinational State of),19,Total population,4104,1977,5234,E,
Bolivia (Plurinational State of),19,Total population,4104,1982,5835,E,
Bolivia (Plurinational State of),19,Total population,4104,1987,6465,E,
Bolivia (Plurinational State of),19,Total population,4104,1992,7132,E,
Bolivia (Plurinational State of),19,Total population,4104,1997,7871,E,
Bolivia (Plurinational State of),19,Total population,4104,2002,8653,E,
Bolivia (Plurinational State of),19,Total population,4104,2007,9441,E,
Bolivia (Plurinational State of),19,Total population,4104,2012,10239,E,
Bolivia (Plurinational State of),19,Total population,4104,2017,11052,E,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1962,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1967,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1972,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1977,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1982,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1987,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1992,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,1997,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,2002,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,2007,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,2012,574,,
Bolivia (Plurinational State of),19,Total renewable water resources,4188,2017,574,,
Bosnia and Herzegovina,80,Total population,4104,1992,4239,E,
Bosnia and Herzegovina,80,Total population,4104,1997,3752,E,
Bosnia and Herzegovina,80,Total population,4104,2002,3776,E,
Bosnia and Herzegovina,80,Total population,4104,2007,3774,E,
Bosnia and Herzegovina,80,Total population,4104,2012,3648,E,
Bosnia and Herzegovina,80,Total population,4104,2017,3507,E,
Bosnia and Herzegovina,80,Total renewable water resources,4188,1992,37.5,K,
Bosnia and Herzegovina,80,Total renewable water resources,4188,1997,37.5,K,
Bosnia and Herzegovina,80,Total renewable water resources,4188,2002,37.5,K,
Bosnia and Herzegovina,80,Total renewable water resources,4188,2007,37.5,K,
Bosnia and Herzegovina,80,Total renewable water resources,4188,2012,37.5,K,
Bosnia and Herzegovina,80,Total renewable water resources,4188,2017,37.5,K,
Botswana,20,Total population,4104,1962,550.8,E,
Botswana,20,Total population,4104,1967,633.2,E,
Botswana,20,Total population,4104,1972,742.8,E,
Botswana,20,Total population,4104,1977,891.9,E,
Botswana,20,Total population,4104,1982,1076,E,
Botswana,20,Total population,4104,1987,1264,E,
Botswana,20,Total population,4104,1992,1456,E,
Botswana,20,Total population,4104,1997,1638,E,
Botswana,20,Total population,4104,2002,1780,E,
Botswana,20,Total population,4104,2007,1914,E,
Botswana,20,Total population,4104,2012,2089,E,
Botswana,20,Total population,4104,2017,2292,E,
Botswana,20,Total renewable water resources,4188,1962,12.24,I,
Botswana,20,Total renewable water resources,4188,1967,12.24,I,
Botswana,20,Total renewable water resources,4188,1972,12.24,I,
Botswana,20,Total renewable water resources,4188,1977,12.24,I,
Botswana,20,Total renewable water resources,4188,1982,12.24,I,
Botswana,20,Total renewable water resources,4188,1987,12.24,I,
Botswana,20,Total renewable water resources,4188,1992,12.24,I,
Botswana,20,Total renewable water resources,4188,1997,12.24,I,
Botswana,20,Total renewable water resources,4188,2002,12.24,I,
Botswana,20,Total renewable water resources,4188,2007,12.24,I,
Botswana,20,Total renewable water resources,4188,2012,12.24,I,
Botswana,20,Total renewable water resources,4188,2017,12.24,I,
Brazil,21,Total population,4104,1962,76573,E,
Brazil,21,Total population,4104,1967,88191,E,
Brazil,21,Total population,4104,1972,100144,E,
Brazil,21,Total population,4104,1977,112868,E,
Brazil,21,Total population,4104,1982,126947,E,
Brazil,21,Total population,4104,1987,141273,E,
Brazil,21,Total population,4104,1992,154564,E,
Brazil,21,Total population,4104,1997,167545,E,
Brazil,21,Total population,4104,2002,180151,E,
Brazil,21,Total population,4104,2007,191027,E,
Brazil,21,Total population,4104,2012,200561,E,
Brazil,21,Total population,4104,2017,209288,E,
Brazil,21,Total renewable water resources,4188,1962,8647,,
Brazil,21,Total renewable water resources,4188,1967,8647,,
Brazil,21,Total renewable water resources,4188,1972,8647,,
