Area,Area Id,Variable Name,Variable Id,Year,Value,Symbol,Md
Afghanistan,2,Total renewable water resources,4188,1987,65.33,K,
Afghanistan,2,Total renewable water resources,4188,1992,65.33,K,
Afghanistan,2,Total renewable water resources,4188,1997,65.33,K,
Afghanistan,2,Total renewable water resources,4188,2002,65.33,K,
Afghanistan,2,Total renewable water resources,4188,2007,65.33,K,
Afghanistan,2,Total renewable water resources,4188,2012,65.33,K,
Afghanistan,2,Total renewable water resources,4188,2017,65.33,K,
Albania,3,Total population,4104,1962,1738,E,
Albania,3,Total population,4104,1967,1999,E,
Albania,3,Total population,4104,1972,2254,E,
Albania,3,Total population,4104,1977,2518,E,
Albania,3,Total population,4104,1982,2788,E,
Albania,3,Total population,4104,1987,3121,E,
Albania,3,Total population,4104,1992,3241,E,
Albania,3,Total population,4104,1997,3093,E,
Albania,3,Total population,4104,2002,3119,E,
Albania,3,Total population,4104,2007,3024,E,
Albania,3,Total population,4104,2012,2920,E,
Albania,3,Total population,4104,2017,2930,E,
Albania,3,Population density,4107,1962,60.45,E,
Albania,3,Population density,4107,1967,69.53,E,
Albania,3,Population density,4107,1972,78.4,E,
Albania,3,Population density,4107,1977,87.58,E,
Albania,3,Population density,4107,1982,96.97,E,
Albania,3,Population density,4107,1987,108.6,E,
Albania,3,Population density,4107,1992,112.7,E,
Albania,3,Population density,4107,1997,107.6,E,
Albania,3,Population density,4107,2002,108.5,E,
Albania,3,Population density,4107,2007,105.2,E,
Albania,3,Population density,4107,2012,101.6,E,
Albania,3,Population density,4107,2017,101.9,E,
Albania,3,Total renewable surface water,4185,1962,26.35,I,
Albania,3,Total renewable surface water,4185,1967,26.35,I,
Albania,3,Total renewable surface water,4185,1972,26.35,I,
Albania,3,Total renewable surface water,4185,1977,26.35,I,
Albania,3,Total renewable surface water,4185,1982,26.35,I,
Albania,3,Total renewable surface water,4185,1987,26.35,I,
Albania,3,Total renewable surface water,4185,1992,26.35,I,
Albania,3,Total renewable surface water,4185,1997,26.35,I,
Albania,3,Total renewable surface water,4185,2002,26.35,I,
Albania,3,Total renewable surface water,4185,2007,26.35,I,
Albania,3,Total renewable surface water,4185,2012,26.35,I,
Albania,3,Total renewable surface water,4185,2017,26.35,I,
Albania,3,Total renewable groundwater,4187,1962,6.2,I,
Albania,3,Total renewable groundwater,4187,1967,6.2,I,
Albania,3,Total renewable groundwater,4187,1972,6.2,I,
Albania,3,Total renewable groundwater,4187,1977,6.2,I,
Albania,3,Total renewable groundwater,4187,1982,6.2,I,
Albania,3,Total renewable groundwater,4187,1987,6.2,I,
Albania,3,Total renewable groundwater,4187,1992,6.2,I,
Albania,3,Total renewable groundwater,4187,1997,6.2,I,
Albania,3,Total renewable groundwater,4187,2002,6.2,I,
Albania,3,Total renewable groundwater,4187,2007,6.2,I,
Albania,3,Total renewable groundwater,4187,2012,6.2,I,
Albania,3,Total renewable groundwater,4187,2017,6.2,I,
Albania,3,Total renewable water resources,4188,1962,30.2,I,
Albania,3,Total renewable water resources,4188,1967,30.2,I,
Albania,3,Total renewable water resources,4188,1972,30.2,I,
Albania,3,Total renewable water resources,4188,1977,30.2,I,
Albania,3,Total renewable water resources,4188,1982,30.2,I,
Albania,3,Total renewable water resources,4188,1987,30.2,I,
Albania,3,Total renewable water resources,4188,1992,30.2,I,
Albania,3,Total renewable water resources,4188,1997,30.2,I,
Albania,3,Total renewable water resources,4188,2002,30.2,I,
Albania,3,Total renewable water resources,4188,2007,30.2,I,
Albania,3,Total renewable water resources,4188,2012,30.2,I,
Albania,3,Total renewable water resources,4188,2017,30.2,I,
Algeria,4,Total population,4104,1962,11690,E,
Algeria,4,Total population,4104,1967,13354,E,
Algeria,4,Total population,4104,1972,15377,E,
Algeria,4,Total population,4104,1977,17690,E,
Algeria,4,Total population,4104,1982,20576,E,
Algeria,4,Total population,4104,1987,23918,E,
Algeria,4,Total population,4104,1992,27181,E,
Algeria,4,Total population,4104,1997,29887,E,
Algeria,4,Total population,4104,2002,31995,E,
Algeria,4,Total population,4104,2007,34300,E,
Algeria,4,Total population,4104,2012,37566,E,
Algeria,4,Total population,4104,2017,41318,E,
Algeria,4,Population density,4107,1962,4.908,E,
Algeria,4,Population density,4107,1967,5.607,E,
Algeria,4,Population density,4107,1972,6.456,E,
Algeria,4,Population density,4107,1977,7.427,E,
Algeria,4,Population density,4107,1982,8.639,E,
Algeria,4,Population density,4107,1987,10.04,E,
Algeria,4,Population density,4107,1992,11.41,E,
Algeria,4,Population density,4107,1997,12.55,E,
Algeria,4,Population density,4107,2002,13.43,E,
Algeria,4,Population density,4107,2007,14.4,E,
Algeria,4,Population density,4107,2012,15.77,E,
Algeria,4,Population density,4107,2017,17.35,E,
Algeria,4,Total renewable surface water,4185,1962,10.15,I,
Algeria,4,Total renewable surface water,4185,1967,10.15,I,
Algeria,4,Total renewable surface water,4185,1972,10.15,I,
Algeria,4,Total renewable surface water,4185,1977,10.15,I,
Algeria,4,Total renewable surface water,4185,1982,10.15,I,
Algeria,4,Total renewable surface water,4185,1987,10.15,I,
Algeria,4,Total renewable surface water,4185,1992,10.15,I,
Algeria,4,Total renewable surface water,4185,1997,10.15,I,
Algeria,4,Total renewable surface water,4185,2002,10.15,I,
Algeria,4,Total renewable surface water,4185,2007,10.15,I,
Algeria,4,Total renewable surface water,4185,2012,10.15,I,
Algeria,4,Total renewable surface water,4185,2017,10.15,I,
Algeria,4,Total renewable groundwater,4187,1962,1.517,,
Algeria,4,Total renewable groundwater,4187,1967,1.517,,
Algeria,4,Total renewable groundwater,4187,1972,1.517,,
Algeria,4,Total renewable groundwater,4187,1977,1.517,,
Algeria,4,Total renewable groundwater,4187,1982,1.517,,
Algeria,4,Total renewable groundwater,4187,1987,1.517,,
Algeria,4,Total renewable groundwater,4187,1992,1.517,,
Algeria,4,Total renewable groundwater,4187,1997,1.517,,
Algeria,4,Total renewable groundwater,4187,2002,1.517,,
Algeria,4,Total renewable groundwater,4187,2007,1.517,,
Algeria,4,Total renewable groundwater,4187,2012,1.517,,
Algeria,4,Total renewable groundwater,4187,2017,1.517,,
Algeria,4,Total renewable water resources,4188,1962,11.67,I,
Algeria,4,Total renewable water resources,4188,1967,11.67,I,
Algeria,4,Total renewable water resources,4188,1972,11.67,I,
Algeria,4,Total renewable water resources,4188,1977,11.67,I,
Algeria,4,Total renewable water resources,4188,1982,11.67,I,
Algeria,4,Total renewable water resources,4188,1987,11.67,I,
Algeria,4,Total renewable water resources,4188,1992,11.67,I,
Algeria,4,Total renewable water resources,4188,1997,11.67,I,
Algeria,4,Total renewable water resources,4188,2002,11.67,I,
Algeria,4,Total renewable water resources,4188,2007,11.67,I,
Algeria,4,Total renewable water resources,4188,2012,11.67,I,
Algeria,4,Total renewable water resources,4188,2017,11.67,I,
Andorra,6,Total population,4104,1962,15.37,E,
Andorra,6,Total population,4104,1967,20.76,E,
Andorra,6,Total population,4104,1972,26.89,E,
Andorra,6,Total population,4104,1977,32.77,E,
Andorra,6,Total population,4104,1982,39.11,E,
Andorra,6,Total population,4104,1987,48.46,E,
Andorra,6,Total population,4104,1992,58.89,E,
Andorra,6,Total population,4104,1997,64.33,E,
Andorra,6,Total population,4104,2002,70.05,E,
Andorra,6,Total population,4104,2007,82.68,E,
Andorra,6,Total population,4104,2012,82.43,E,
Andorra,6,Total population,4104,2017,76.96,E,
Andorra,6,Population density,4107,1962,32.7,E,
Andorra,6,Population density,4107,1967,44.17,E,
Andorra,6,Population density,4107,1972,57.21,E,
Andorra,6,Population density,4107,1977,69.72,E,
Andorra,6,Population density,4107,1982,83.21,E,
Andorra,6,Population density,4107,1987,103.1,E,
Andorra,6,Population density,4107,1992,125.3,E,
Andorra,6,Population density,4107,1997,136.9,E,
Andorra,6,Population density,4107,2002,149,E,
Andorra,6,Population density,4107,2007,175.9,E,
Andorra,6,Population density,4107,2012,175.4,E,
Andorra,6,Population density,4107,2017,163.7,E,
Andorra,6,Total renewable water resources,4188,1962,0.3156,E,
Andorra,6,Total renewable water resources,4188,1967,0.3156,E,
Andorra,6,Total renewable water resources,4188,1972,0.3156,E,
Andorra,6,Total renewable water resources,4188,1977,0.3156,E,
Andorra,6,Total renewable water resources,4188,1982,0.3156,E,
Andorra,6,Total renewable water resources,4188,1987,0.3156,E,
Andorra,6,Total renewable water resources,4188,1992,0.3156,E,
Andorra,6,Total renewable water resources,4188,1997,0.3156,E,
Andorra,6,Total renewable water resources,4188,2002,0.3156,E,
Andorra,6,Total renewable water resources,4188,2007,0.3156,E,
Andorra,6,Total renewable water resources,4188,2012,0.3156,E,
Andorra,6,Total renewable water resources,4188,2017,0.3156,E,
Angola,7,Total population,4104,1962,5866,E,
Angola,7,Total population,4104,1967,6415,E,
Angola,7,Total population,4104,1972,7095,E,
Angola,7,Total population,4104,1977,8131,E,
Angola,7,Total population,4104,1982,9582,E,
Angola,7,Total population,4104,1987,11218,E,
Angola,7,Total population,4104,1992,12968,E,
Angola,7,Total population,4104,1997,15089,E,
Angola,7,Total population,4104,2002,17573,E,
Angola,7,Total population,4104,2007,20998,E,
Angola,7,Total population,4104,2012,25096,E,
Angola,7,Total population,4104,2017,29784,E,
Angola,7,Population density,4107,1962,4.705,E,
Angola,7,Population density,4107,1967,5.146,E,
Angola,7,Population density,4107,1972,5.691,E,
Angola,7,Population density,4107,1977,6.522,E,
Angola,7,Population density,4107,1982,7.686,E,
Angola,7,Population density,4107,1987,8.998,E,
Angola,7,Population density,4107,1992,10.4,E,
Angola,7,Population density,4107,1997,12.1,E,
Angola,7,Population density,4107,2002,14.1,E,
Angola,7,Population density,4107,2007,16.84,E,
Angola,7,Population density,4107,2012,20.13,E,
Angola,7,Population density,4107,2017,23.89,E,
Angola,7,Total renewable surface water,4185,1962,145.4,I,
Angola,7,Total renewable surface water,4185,1967,145.4,I,
Angola,7,Total renewable surface water,4185,1972,145.4,I,
Angola,7,Total renewable surface water,4185,1977,145.4,I,
Angola,7,Total renewable surface water,4185,1982,145.4,I,
Angola,7,Total renewable surface water,4185,1987,145.4,I,
Angola,7,Total renewable surface water,4185,1992,145.4,I,
Angola,7,Total renewable surface water,4185,1997,145.4,I,
Angola,7,Total renewable surface water,4185,2002,145.4,I,
Angola,7,Total renewable surface water,4185,2007,145.4,I,
Angola,7,Total renewable surface water,4185,2012,145.4,I,
Angola,7,Total renewable surface water,4185,2017,145.4,I,
Angola,7,Total renewable groundwater,4187,1962,58,,
Angola,7,Total renewable groundwater,4187,1967,58,,
Angola,7,Total renewable groundwater,4187,1972,58,,
Angola,7,Total renewable groundwater,4187,1977,58,,
Angola,7,Total renewable groundwater,4187,1982,58,,
Angola,7,Total renewable groundwater,4187,1987,58,,
Angola,7,Total renewable groundwater,4187,1992,58,,
Angola,7,Total renewable groundwater,4187,1997,58,,
Angola,7,Total renewable groundwater,4187,2002,58,,
Angola,7,Total renewable groundwater,4187,2007,58,,
Angola,7,Total renewable groundwater,4187,2012,58,,
Angola,7,Total renewable groundwater,4187,2017,58,,
Angola,7,Total renewable water resources,4188,1962,148.4,I,
Angola,7,Total renewable water resources,4188,1967,148.4,I,
Angola,7,Total renewable water resources,4188,1972,148.4,I,
Angola,7,Total renewable water resources,4188,1977,148.4,I,
Angola,7,Total renewable water resources,4188,1982,148.4,I,
Angola,7,Total renewable water resources,4188,1987,148.4,I,
Angola,7,Total renewable water resources,4188,1992,148.4,I,
Angola,7,Total renewable water resources,4188,1997,148.4,I,
Angola,7,Total renewable water resources,4188,2002,148.4,I,
Angola,7,Total renewable water resources,4188,2007,148.4,I,
Angola,7,Total renewable water resources,4188,2012,148.4,I,
Angola,7,Total renewable water resources,4188,2017,148.4,I,
Antigua and Barbuda,8,Total population,4104,1962,57.14,E,
Antigua and Barbuda,8,Total population,4104,1967,63.36,E,
Antigua and Barbuda,8,Total population,4104,1972,69.18,E,
Antigua and Barbuda,8,Total population,4104,1977,72.88,E,
Antigua and Barbuda,8,Total population,4104,1982,72.45,E,
Antigua and Barbuda,8,Total population,4104,1987,67.84,E,
Antigua and Barbuda,8,Total population,4104,1992,68.43,E,
Antigua and Barbuda,8,Total population,4104,1997,77.74,E,
Antigua and Barbuda,8,Total population,4104,2002,86.27,E,
Antigua and Barbuda,8,Total population,4104,2007,91.38,E,
Antigua and Barbuda,8,Total population,4104,2012,96.78,E,
Antigua and Barbuda,8,Total population,4104,2017,102,E,
Antigua and Barbuda,8,Population density,4107,1962,129.9,E,
Antigua and Barbuda,8,Population density,4107,1967,144,E,
Antigua and Barbuda,8,Population density,4107,1972,157.2,E,
Antigua and Barbuda,8,Population density,4107,1977,165.6,E,
Antigua and Barbuda,8,Population density,4107,1982,164.7,E,
Antigua and Barbuda,8,Population density,4107,1987,154.2,E,
Antigua and Barbuda,8,Population density,4107,1992,155.5,E,
Antigua and Barbuda,8,Population density,4107,1997,176.7,E,
Antigua and Barbuda,8,Population density,4107,2002,196.1,E,
Antigua and Barbuda,8,Population density,4107,2007,207.7,E,
Antigua and Barbuda,8,Population density,4107,2012,220,E,
Antigua and Barbuda,8,Population density,4107,2017,231.8,E,
Antigua and Barbuda,8,Total renewable water resources,4188,1962,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1967,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1972,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1977,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1982,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1987,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1992,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,1997,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2002,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2007,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2012,0.052,,
Antigua and Barbuda,8,Total renewable water resources,4188,2017,0.052,,
Argentina,9,Total population,4104,1962,21288,E,
Argentina,9,Total population,4104,1967,22932,E,
Argentina,9,Total population,4104,1972,24783,E,
Argentina,9,Total population,4104,1977,26879,E,
Argentina,9,Total population,4104,1982,28994,E,
Argentina,9,Total population,4104,1987,31326,E,
Argentina,9,Total population,4104,1992,33655,E,
Argentina,9,Total population,4104,1997,35834,E,
Argentina,9,Total population,4104,2002,37889,E,
Argentina,9,Total population,4104,2007,39970,E,
Argentina,9,Total population,4104,2012,42097,E,
Argentina,9,Total population,4104,2017,44271,E,
Argentina,9,Population density,4107,1962,7.656,E,
Argentina,9,Population density,4107,1967,8.248,E,
Argentina,9,Population density,4107,1972,8.913,E,
Argentina,9,Population density,4107,1977,9.667,E,
Argentina,9,Population density,4107,1982,10.43,E,
Argentina,9,Population density,4107,1987,11.27,E,
Argentina,9,Population density,4107,1992,12.1,E,
Argentina,9,Population density,4107,1997,12.89,E,
Argentina,9,Population density,4107,2002,13.63,E,
Argentina,9,Population density,4107,2007,14.38,E,
Argentina,9,Population density,4107,2012,15.14,E,
Argentina,9,Population density,4107,2017,15.92,E,
Argentina,9,Total renewable surface water,4185,1962,860.2,,
Argentina,9,Total renewable surface water,4185,1967,860.2,,
Argentina,9,Total renewable surface water,4185,1972,860.2,,
Argentina,9,Total renewable surface water,4185,1977,860.2,,
Argentina,9,Total renewable surface water,4185,1982,860.2,,
Argentina,9,Total renewable surface water,4185,1987,860.2,,
Argentina,9,Total renewable surface water,4185,1992,860.2,,
Argentina,9,Total renewable surface water,4185,1997,860.2,,
Argentina,9,Total renewable surface water,4185,2002,860.2,,
Argentina,9,Total renewable surface water,4185,2007,860.2,,
Argentina,9,Total renewable surface water,4185,2012,860.2,,
Argentina,9,Total renewable surface water,4185,2017,860.2,,
Argentina,9,Total renewable groundwater,4187,1962,128,,
Argentina,9,Total renewable groundwater,4187,1967,128,,
Argentina,9,Total renewable groundwater,4187,1972,128,,
Argentina,9,Total renewable groundwater,4187,1977,128,,
Argentina,9,Total renewable groundwater,4187,1982,128,,
Argentina,9,Total renewable groundwater,4187,1987,128,,
Argentina,9,Total renewable groundwater,4187,1992,128,,
Argentina,9,Total renewable groundwater,4187,1997,128,,
Argentina,9,Total renewable groundwater,4187,2002,128,,
Argentina,9,Total renewable groundwater,4187,2007,128,,
Argentina,9,Total renewable groundwater,4187,2012,128,,
Argentina,9,Total renewable groundwater,4187,2017,128,,
Argentina,9,Total renewable water resources,4188,1962,876.2,,
Argentina,9,Total renewable water resources,4188,1967,876.2,,
Argentina,9,Total renewable water resources,4188,1972,876.2,,
Argentina,9,Total renewable water resources,4188,1977,876.2,,
Argentina,9,Total renewable water resources,4188,1982,876.2,,
Argentina,9,Total renewable water resources,4188,1987,876.2,,
Argentina,9,Total renewable water resources,4188,1992,876.2,,
Argentina,9,Total renewable water resources,4188,1997,876.2,,
Argentina,9,Total renewable water resources,4188,2002,876.2,,
Argentina,9,Total renewable water resources,4188,2007,876.2,,
Argentina,9,Total renewable water resources,4188,2012,876.2,,
Argentina,9,Total renewable water resources,4188,2017,876.2,,
Armenia,1,Total population,4104,1992,3443,E,
Armenia,1,Total population,4104,1997,3133,E,
Armenia,1,Total population,4104,2002,3034,E,
Armenia,1,Total population,4104,2007,2933,E,
Armenia,1,Total population,4104,2012,2882,E,
Armenia,1,Total population,4104,2017,2930,E,
Armenia,1,Population density,4107,1992,115.8,E,
Armenia,1,Population density,4107,1997,105.3,E,
Armenia,1,Population density,4107,2002,102,E,
Armenia,1,Population density,4107,2007,98.62,E,
Armenia,1,Population density,4107,2012,96.91,E,
Armenia,1,Population density,4107,2017,98.52,E,
Armenia,1,Total renewable surface water,4185,1992,4.858,,
Armenia,1,Total renewable surface water,4185,1997,4.858,,
Armenia,1,Total renewable surface water,4185,2002,4.858,,
Armenia,1,Total renewable surface water,4185,2007,4.858,,
Armenia,1,Total renewable surface water,4185,2012,4.858,,
Armenia,1,Total renewable surface water,4185,2017,4.858,,
Armenia,1,Total renewable groundwater,4187,1992,4.311,I,
Armenia,1,Total renewable groundwater,4187,1997,4.311,I,
Armenia,1,Total renewable groundwater,4187,2002,4.311,I,
Armenia,1,Total renewable groundwater,4187,2007,4.311,I,
Armenia,1,Total renewable groundwater,4187,2012,4.311,I,
Armenia,1,Total renewable groundwater,4187,2017,4.311,I,
Armenia,1,Total renewable water resources,4188,1992,7.769,I,
Armenia,1,Total renewable water resources,4188,1997,7.769,I,
Armenia,1,Total renewable water resources,4188,2002,7.769,I,
Armenia,1,Total renewable water resources,4188,2007,7.769,I,
Armenia,1,Total renewable water resources,4188,2012,7.769,I,
Armenia,1,Total renewable water resources,4188,2017,7.769,I,
Australia,10,Total population,4104,1962,10692,E,
Australia,10,Total population,4104,1967,11949,E,
Australia,10,Total population,4104,1972,13297,E,
Australia,10,Total population,4104,1977,14152,E,
Australia,10,Total population,4104,1982,15041,E,
Australia,10,Total population,4104,1987,16255,E,
Australia,10,Total population,4104,1992,17486,E,
Australia,10,Total population,4104,1997,18468,E,
Australia,10,Total population,4104,2002,19475,E,
Australia,10,Total population,4104,2007,20947,E,
Australia,10,Total population,4104,2012,22822,E,
Australia,10,Total population,4104,2017,24450,E,
Australia,10,Population density,4107,1962,1.381,E,
Australia,10,Population density,4107,1967,1.544,E,
Australia,10,Population density,4107,1972,1.718,E,
Australia,10,Population density,4107,1977,1.828,E,
Australia,10,Population density,4107,1982,1.943,E,
Australia,10,Population density,4107,1987,2.1,E,
Australia,10,Population density,4107,1992,2.259,E,
Australia,10,Population density,4107,1997,2.386,E,
Australia,10,Population density,4107,2002,2.516,E,
Australia,10,Population density,4107,2007,2.706,E,
Australia,10,Population density,4107,2012,2.948,E,
Australia,10,Population density,4107,2017,3.158,E,
Australia,10,Total renewable surface water,4185,1962,440,,
Australia,10,Total renewable surface water,4185,1967,440,,
Australia,10,Total renewable surface water,4185,1972,440,,
Australia,10,Total renewable surface water,4185,1977,440,,
Australia,10,Total renewable surface water,4185,1982,440,,
Australia,10,Total renewable surface water,4185,1987,440,,
Australia,10,Total renewable surface water,4185,1992,440,,
Australia,10,Total renewable surface water,4185,1997,440,,
Australia,10,Total renewable surface water,4185,2002,440,,
Australia,10,Total renewable surface water,4185,2007,440,,
Australia,10,Total renewable surface water,4185,2012,440,,
Australia,10,Total renewable surface water,4185,2017,440,,
Australia,10,Total renewable groundwater,4187,1962,72,,
Australia,10,Total renewable groundwater,4187,1967,72,,
Australia,10,Total renewable groundwater,4187,1972,72,,
Australia,10,Total renewable groundwater,4187,1977,72,,
Australia,10,Total renewable groundwater,4187,1982,72,,
Australia,10,Total renewable groundwater,4187,1987,72,,
Australia,10,Total renewable groundwater,4187,1992,72,,
Australia,10,Total renewable groundwater,4187,1997,72,,
Australia,10,Total renewable groundwater,4187,2002,72,,
Australia,10,Total renewable groundwater,4187,2007,72,,
Australia,10,Total renewable groundwater,4187,2012,72,,
Australia,10,Total renewable groundwater,4187,2017,72,,
Australia,10,Total renewable water resources,4188,1962,492,,[1]
Australia,10,Total renewable water resources,4188,1967,492,,[2]
Australia,10,Total renewable water resources,4188,1972,492,,[3]
Australia,10,Total renewable water resources,4188,1977,492,,[4]
Australia,10,Total renewable water resources,4188,1982,492,,[5]
Australia,10,Total renewable water resources,4188,1987,492,,[6]
Australia,10,Total renewable water resources,4188,1992,492,,[7]
Australia,10,Total renewable water resources,4188,1997,492,,[8]
Australia,10,Total renewable water resources,4188,2002,492,,[9]
Australia,10,Total renewable water resources,4188,2007,492,,[10]
Australia,10,Total renewable water resources,4188,2012,492,,[11]
Australia,10,Total renewable water resources,4188,2017,492,,
Austria,11,Total population,4104,1962,7157,E,
Austria,11,Total population,4104,1967,7397,E,
Austria,11,Total population,4104,1972,7581,E,
Austria,11,Total population,4104,1977,7637,E,
Austria,11,Total population,4104,1982,7602,E,
Austria,11,Total population,4104,1987,7639,E,
Austria,11,Total population,4104,1992,7831,E,
Austria,11,Total population,4104,1997,8033,E,
Austria,11,Total population,4104,2002,8134,E,
Austria,11,Total population,4104,2007,8312,E,
Austria,11,Total population,4104,2012,8518,E,
Austria,11,Total population,4104,2017,8735,E,
Austria,11,Population density,4107,1962,85.32,E,
Austria,11,Population density,4107,1967,88.19,E,
Austria,11,Population density,4107,1972,90.38,E,
Austria,11,Population density,4107,1977,91.05,E,
Austria,11,Population density,4107,1982,90.63,E,
Austria,11,Population density,4107,1987,91.07,E,
Austria,11,Population density,4107,1992,93.36,E,
Austria,11,Population density,4107,1997,95.77,E,
Austria,11,Population density,4107,2002,96.97,E,
Austria,11,Population density,4107,2007,99.09,E,
Austria,11,Population density,4107,2012,101.5,E,
Austria,11,Population density,4107,2017,104.1,E,
Austria,11,Total renewable surface water,4185,1962,77.7,,
Austria,11,Total renewable surface water,4185,1967,77.7,,
Austria,11,Total renewable surface water,4185,1972,77.7,,
Austria,11,Total renewable surface water,4185,1977,77.7,,
Austria,11,Total renewable surface water,4185,1982,77.7,,
Austria,11,Total renewable surface water,4185,1987,77.7,,
Austria,11,Total renewable surface water,4185,1992,77.7,,
Austria,11,Total renewable surface water,4185,1997,77.7,,
Austria,11,Total renewable surface water,4185,2002,77.7,,
Austria,11,Total renewable surface water,4185,2007,77.7,,
Austria,11,Total renewable surface water,4185,2012,77.7,,
Austria,11,Total renewable surface water,4185,2017,77.7,,
Austria,11,Total renewable groundwater,4187,1962,6,I,
Austria,11,Total renewable groundwater,4187,1967,6,I,
Austria,11,Total renewable groundwater,4187,1972,6,I,
Austria,11,Total renewable groundwater,4187,1977,6,I,
Austria,11,Total renewable groundwater,4187,1982,6,I,
Austria,11,Total renewable groundwater,4187,1987,6,I,
Austria,11,Total renewable groundwater,4187,1992,6,I,
Austria,11,Total renewable groundwater,4187,1997,6,I,
Austria,11,Total renewable groundwater,4187,2002,6,I,
Austria,11,Total renewable groundwater,4187,2007,6,I,
Austria,11,Total renewable groundwater,4187,2012,6,I,
Austria,11,Total renewable groundwater,4187,2017,6,I,
Austria,11,Total renewable water resources,4188,1962,77.7,I,
Austria,11,Total renewable water resources,4188,1967,77.7,I,
Austria,11,Total renewable water resources,4188,1972,77.7,I,
Austria,11,Total renewable water resources,4188,1977,77.7,I,
Austria,11,Total renewable water resources,4188,1982,77.7,I,
Austria,11,Total renewable water resources,4188,1987,77.7,I,
Austria,11,Total renewable water resources,4188,1992,77.7,I,
Austria,11,Total renewable water resources,4188,1997,77.7,I,
Austria,11,Total renewable water resources,4188,2002,77.7,I,
Austria,11,Total renewable water resources,4188,2007,77.7,I,
Austria,11,Total renewable water resources,4188,2012,77.7,I,
Austria,11,Total renewable water resources,4188,2017,77.7,I,
Azerbaijan,52,Total population,4104,1992,7472,E,
Azerbaijan,52,Total population,4104,1997,7926,E,
